global_row,peak,start,end,fragment_recount,matrix_rowsum
473,chr1-3166991-3167216,3166991,3167216,2532,884.0
474,chr1-3170169-3171601,3170169,3171601,33173,12593.0
475,chr1-3173030-3173364,3173030,3173364,4604,1820.0
476,chr1-3174695-3175233,3174695,3175233,8937,3336.0
477,chr1-3180275-3180518,3180275,3180518,1742,441.0
478,chr1-3181948-3182329,3181948,3182329,2909,731.0
479,chr1-3189663-3190057,3189663,3190057,2808,999.0
480,chr1-3193812-3194057,3193812,3194057,2120,683.0
481,chr1-3198401-3198812,3198401,3198812,3637,1315.0
482,chr1-3199020-3199721,3199020,3199721,4738,1544.0
483,chr1-3206887-3207538,3206887,3207538,5186,1647.0
484,chr1-3211632-3212456,3211632,3212456,10611,4017.0
485,chr1-3215338-3215926,3215338,3215926,7959,2898.0
486,chr1-3218820-3220465,3218820,3220465,28084,10999.0
487,chr1-3220805-3221635,3220805,3221635,10006,3759.0
488,chr1-3222197-3222719,3222197,3222719,5039,1633.0
489,chr1-3227559-3229232,3227559,3229232,10393,3428.0
490,chr1-3237280-3238919,3237280,3238919,15155,5411.0
491,chr1-3240925-3241269,3240925,3241269,3020,988.0
492,chr1-3244458-3245444,3244458,3245444,5892,1952.0
493,chr1-3248648-3249460,3248648,3249460,4842,1618.0
494,chr1-3249756-3250218,3249756,3250218,2686,797.0
495,chr1-3251227-3252063,3251227,3252063,4094,1072.0
496,chr1-3257858-3259558,3257858,3259558,10645,3589.0
497,chr1-3263266-3263663,3263266,3263663,2950,869.0
498,chr1-3270818-3271145,3270818,3271145,3123,976.0
499,chr1-3275424-3276073,3275424,3276073,4932,1567.0
500,chr1-3279108-3279549,3279108,3279549,5158,1778.0
501,chr1-3282980-3283353,3282980,3283353,3097,971.0
502,chr1-3283662-3284306,3283662,3284306,9527,3651.0
503,chr1-3289901-3290619,3289901,3290619,3993,1069.0
504,chr1-3296229-3297197,3296229,3297197,5227,1422.0
505,chr1-3297662-3298029,3297662,3298029,2279,639.0
506,chr1-3304184-3305043,3304184,3305043,5876,1979.0
507,chr1-3310976-3311268,3310976,3311268,3190,1084.0
508,chr1-3312244-3314275,3312244,3314275,21014,7716.0
509,chr1-3314807-3315280,3314807,3315280,3937,1486.0
510,chr1-3319973-3320218,3319973,3320218,2547,955.0
511,chr1-3320621-3321010,3320621,3321010,2889,937.0
512,chr1-3322624-3324127,3322624,3324127,12560,4282.0
513,chr1-3329660-3330066,3329660,3330066,4903,1767.0
514,chr1-3331397-3332017,3331397,3332017,8452,3233.0
515,chr1-3333754-3334390,3333754,3334390,6853,2721.0
516,chr1-3334927-3335586,3334927,3335586,5336,1889.0
517,chr1-3338507-3339040,3338507,3339040,3909,1304.0
518,chr1-3340788-3341005,3340788,3341005,1621,488.0
519,chr1-3345626-3346169,3345626,3346169,6853,2702.0
520,chr1-3347336-3347576,3347336,3347576,4377,1750.0
521,chr1-3347909-3348754,3347909,3348754,17819,7339.0
522,chr1-3350285-3351253,3350285,3351253,22589,8993.0
523,chr1-3351874-3353428,3351874,3353428,19905,7548.0
524,chr1-3357305-3357529,3357305,3357529,2759,957.0
525,chr1-3359445-3360245,3359445,3360245,4867,1708.0
526,chr1-3360450-3361171,3360450,3361171,6828,2446.0
527,chr1-3365897-3367070,3365897,3367070,14067,5283.0
528,chr1-3368132-3370111,3368132,3370111,16486,6107.0
529,chr1-3373625-3374095,3373625,3374095,3867,1217.0
530,chr1-3375172-3375461,3375172,3375461,2039,571.0
531,chr1-3376874-3377345,3376874,3377345,2883,790.0
532,chr1-3383349-3383614,3383349,3383614,1845,548.0
533,chr1-3393050-3393290,3393050,3393290,1666,612.0
534,chr1-3393560-3394791,3393560,3394791,10182,3398.0
535,chr1-3399508-3400087,3399508,3400087,4209,1413.0
536,chr1-3402112-3402635,3402112,3402635,2813,852.0
537,chr1-3408763-3408990,3408763,3408990,1833,589.0
538,chr1-3409193-3410573,3409193,3410573,16171,6079.0
539,chr1-3415343-3415980,3415343,3415980,3827,1053.0
540,chr1-3422346-3425059,3422346,3425059,37620,14171.0
541,chr1-3428988-3429340,3428988,3429340,3383,1120.0
542,chr1-3430964-3431571,3430964,3431571,6541,2187.0
543,chr1-3432229-3432575,3432229,3432575,3478,1104.0
544,chr1-3433709-3434107,3433709,3434107,2960,890.0
545,chr1-3434486-3434853,3434486,3434853,3316,997.0
546,chr1-3440476-3442757,3440476,3442757,30879,11845.0
547,chr1-3443835-3444476,3443835,3444476,5195,2004.0
548,chr1-3444764-3445191,3444764,3445191,6518,2332.0
549,chr1-3448864-3449177,3448864,3449177,1154,404.0
550,chr1-3452822-3453509,3452822,3453509,13548,5097.0
551,chr1-3454238-3454682,3454238,3454682,6128,2180.0
552,chr1-3458127-3458555,3458127,3458555,7347,2647.0
553,chr1-3460577-3460791,3460577,3460791,2331,729.0
554,chr1-3471433-3472241,3471433,3472241,8046,2678.0
555,chr1-3473449-3473910,3473449,3473910,4301,1390.0
556,chr1-3483424-3484348,3483424,3484348,9129,2930.0
557,chr1-3490896-3491982,3490896,3491982,16701,6194.0
558,chr1-3503527-3505135,3503527,3505135,18578,6509.0
559,chr1-3509676-3510284,3509676,3510284,5833,1751.0
560,chr1-3515728-3516621,3515728,3516621,7304,2219.0
561,chr1-3518800-3519055,3518800,3519055,2216,602.0
562,chr1-3529061-3529764,3529061,3529764,7081,2573.0
563,chr1-3530828-3531705,3530828,3531705,9362,3449.0
564,chr1-3539781-3540431,3539781,3540431,7288,2583.0
565,chr1-3542943-3543627,3542943,3543627,6608,2157.0
566,chr1-3545693-3545936,3545693,3545936,2235,663.0
567,chr1-3557010-3557896,3557010,3557896,6798,2256.0
568,chr1-3560292-3561214,3560292,3561214,8623,2972.0
569,chr1-3563835-3564034,3563835,3564034,2042,668.0
570,chr1-3564422-3564705,3564422,3564705,3572,1294.0
571,chr1-3565103-3565555,3565103,3565555,5997,2155.0
572,chr1-3568820-3569090,3568820,3569090,3208,1082.0
573,chr1-3573437-3574010,3573437,3574010,4598,1454.0
574,chr1-3575855-3576401,3575855,3576401,4659,1531.0
575,chr1-3577077-3578231,3577077,3578231,10244,3581.0
576,chr1-3583893-3584256,3583893,3584256,2041,632.0
577,chr1-3584834-3585071,3584834,3585071,1945,542.0
578,chr1-3586128-3586430,3586128,3586430,2062,569.0
579,chr1-3587201-3587774,3587201,3587774,4418,1582.0
580,chr1-3590480-3590727,3590480,3590727,1892,524.0
581,chr1-3594640-3595444,3594640,3595444,7910,2579.0
582,chr1-3596818-3597815,3596818,3597815,7299,2163.0
583,chr1-3597895-3599768,3597895,3599768,17310,5539.0
584,chr1-3607757-3607988,3607757,3607988,2332,679.0
585,chr1-3608937-3609320,3608937,3609320,3177,915.0
586,chr1-3611247-3611971,3611247,3611971,7724,2528.0
587,chr1-3618765-3619354,3618765,3619354,9891,3787.0
588,chr1-3621140-3621358,3621140,3621358,5170,2078.0
589,chr1-3623494-3623894,3623494,3623894,4174,1600.0
590,chr1-3624069-3625787,3624069,3625787,75606,30153.0
591,chr1-3630220-3630610,3630220,3630610,3875,1200.0
592,chr1-3630916-3631199,3630916,3631199,2224,614.0
593,chr1-3640652-3640867,3640652,3640867,1276,340.0
594,chr1-3641122-3641622,3641122,3641622,2778,705.0
595,chr1-3649464-3650274,3649464,3650274,17137,6191.0
596,chr1-3652220-3652448,3652220,3652448,2186,604.0
597,chr1-3662263-3662500,3662263,3662500,1370,410.0
598,chr1-3663838-3664088,3663838,3664088,1692,417.0
599,chr1-3665989-3666586,3665989,3666586,3394,1033.0
600,chr1-3668649-3669374,3668649,3669374,7538,2537.0
601,chr1-3669557-3669777,3669557,3669777,2136,610.0
602,chr1-3676730-3677858,3676730,3677858,7729,2205.0
603,chr1-3681135-3681364,3681135,3681364,2079,593.0
604,chr1-3689906-3690704,3689906,3690704,4756,1229.0
605,chr1-3692249-3692859,3692249,3692859,4025,1193.0
606,chr1-3695128-3696278,3695128,3696278,13372,4831.0
607,chr1-3696493-3696815,3696493,3696815,2870,835.0
608,chr1-3697880-3698401,3697880,3698401,3721,1119.0
609,chr1-3703253-3703656,3703253,3703656,3530,1085.0
610,chr1-3705223-3705547,3705223,3705547,2806,909.0
611,chr1-3712772-3715075,3712772,3715075,54015,20827.0
612,chr1-3716977-3717412,3716977,3717412,5814,2202.0
613,chr1-3723971-3724730,3723971,3724730,10740,3874.0
614,chr1-3727169-3727811,3727169,3727811,9014,3252.0
615,chr1-3730906-3731233,3730906,3731233,3464,1129.0
616,chr1-3731486-3732300,3731486,3732300,9535,3434.0
617,chr1-3733157-3733485,3733157,3733485,3044,907.0
618,chr1-3735269-3735521,3735269,3735521,1773,510.0
619,chr1-3740098-3740359,3740098,3740359,2630,903.0
620,chr1-3745599-3747609,3745599,3747609,34913,12945.0
621,chr1-3750642-3751220,3750642,3751220,2712,854.0
622,chr1-3753686-3754997,3753686,3754997,6268,1840.0
623,chr1-3755602-3755816,3755602,3755816,1494,419.0
624,chr1-3756340-3756811,3756340,3756811,2597,732.0
625,chr1-3763308-3763583,3763308,3763583,1865,475.0
626,chr1-3770883-3771306,3770883,3771306,3124,958.0
627,chr1-3772006-3773288,3772006,3773288,28526,10093.0
628,chr1-3773697-3774975,3773697,3774975,15307,5235.0
629,chr1-3775385-3775800,3775385,3775800,6633,2104.0
630,chr1-3777834-3778056,3777834,3778056,2640,930.0
631,chr1-3778255-3778473,3778255,3778473,2583,897.0
632,chr1-3778706-3779846,3778706,3779846,10926,3868.0
633,chr1-3788941-3789525,3788941,3789525,3864,1106.0
634,chr1-3790480-3790886,3790480,3790886,2973,785.0
635,chr1-3795663-3797433,3795663,3797433,45239,17478.0
636,chr1-3801310-3801721,3801310,3801721,4467,1697.0
637,chr1-3803370-3804139,3803370,3804139,3296,1056.0
638,chr1-3810943-3811607,3810943,3811607,3572,959.0
639,chr1-3815130-3815492,3815130,3815492,2166,549.0
640,chr1-3816428-3816892,3816428,3816892,3411,1015.0
641,chr1-3820834-3821397,3820834,3821397,3419,1062.0
642,chr1-3822349-3822787,3822349,3822787,2901,848.0
643,chr1-3827381-3828945,3827381,3828945,14599,5167.0
644,chr1-3834496-3835071,3834496,3835071,2446,758.0
645,chr1-3838484-3839941,3838484,3839941,5922,1750.0
646,chr1-3841277-3841688,3841277,3841688,2123,600.0
647,chr1-3843120-3843361,3843120,3843361,1362,341.0
648,chr1-3847148-3847347,3847148,3847347,1074,311.0
649,chr1-3849121-3849405,3849121,3849405,1401,331.0
650,chr1-3856562-3858960,3856562,3858960,61884,23938.0
651,chr1-3863108-3864160,3863108,3864160,9190,3230.0
652,chr1-3869782-3870160,3869782,3870160,2966,828.0
653,chr1-3875823-3877012,3875823,3877012,7421,2308.0
654,chr1-3880473-3881278,3880473,3881278,5411,1630.0
655,chr1-3886753-3886952,3886753,3886952,1731,496.0
656,chr1-3888398-3888597,3888398,3888597,1631,485.0
657,chr1-3890435-3891789,3890435,3891789,8358,2815.0
658,chr1-3892656-3893097,3892656,3893097,3546,1291.0
659,chr1-3899466-3901751,3899466,3901751,123685,48749.0
660,chr1-3902612-3902877,3902612,3902877,2842,1003.0
661,chr1-3907264-3907482,3907264,3907482,1660,507.0
662,chr1-3910480-3911138,3910480,3911138,7055,2463.0
663,chr1-3915737-3916560,3915737,3916560,3536,983.0
664,chr1-3924208-3925330,3924208,3925330,5489,1705.0
665,chr1-3928146-3928910,3928146,3928910,3113,892.0
666,chr1-3938048-3938465,3938048,3938465,1569,393.0
667,chr1-3940153-3941323,3940153,3941323,5919,1894.0
668,chr1-3944277-3945095,3944277,3945095,4600,1426.0
669,chr1-3947676-3948191,3947676,3948191,2265,634.0
670,chr1-3949471-3949687,3949471,3949687,958,255.0
671,chr1-3978759-3979176,3978759,3979176,2175,550.0
672,chr1-3981061-3981450,3981061,3981450,1662,434.0
673,chr1-3984012-3984639,3984012,3984639,2249,570.0
674,chr1-3986782-3987070,3986782,3987070,1415,323.0
675,chr1-3993702-3994036,3993702,3994036,1409,412.0
676,chr1-4010911-4011400,4010911,4011400,1965,439.0
677,chr1-4017987-4018255,4017987,4018255,1261,398.0
678,chr1-4018507-4019775,4018507,4019775,6060,1792.0
679,chr1-4021388-4021900,4021388,4021900,2684,798.0
680,chr1-4027489-4027919,4027489,4027919,1742,445.0
681,chr1-4047964-4049030,4047964,4049030,5064,1488.0
682,chr1-4062195-4062576,4062195,4062576,1936,493.0
683,chr1-4062792-4063235,4062792,4063235,2239,547.0
684,chr1-4068206-4069008,4068206,4069008,2803,732.0
685,chr1-4070613-4070858,4070613,4070858,793,269.0
686,chr1-4071445-4072448,4071445,4072448,4897,1525.0
687,chr1-4081891-4082688,4081891,4082688,3503,984.0
688,chr1-4082896-4083966,4082896,4083966,4605,1412.0
689,chr1-4084270-4084832,4084270,4084832,2226,685.0
690,chr1-4086266-4086670,4086266,4086670,1597,404.0
691,chr1-4100692-4102150,4100692,4102150,4913,1458.0
692,chr1-4108515-4109951,4108515,4109951,8579,2684.0
693,chr1-4110550-4110749,4110550,4110749,908,237.0
694,chr1-4118709-4119299,4118709,4119299,2684,721.0
695,chr1-4133500-4134605,4133500,4134605,4154,1091.0
696,chr1-4138302-4138559,4138302,4138559,1313,373.0
697,chr1-4147326-4147827,4147326,4147827,1897,569.0
698,chr1-4150372-4150886,4150372,4150886,2432,621.0
699,chr1-4166641-4167026,4166641,4167026,2075,637.0
700,chr1-4167474-4167730,4167474,4167730,1023,303.0
701,chr1-4170562-4172075,4170562,4172075,11220,4272.0
702,chr1-4172181-4172601,4172181,4172601,2583,800.0
703,chr1-4173175-4173522,4173175,4173522,3215,1180.0
704,chr1-4179790-4180596,4179790,4180596,3002,772.0
705,chr1-4217472-4217951,4217472,4217951,2051,545.0
706,chr1-4227992-4228415,4227992,4228415,1648,407.0
707,chr1-4253591-4254806,4253591,4254806,4781,1648.0
708,chr1-4265439-4266275,4265439,4266275,4238,1378.0
709,chr1-4270474-4271206,4270474,4271206,3052,871.0
710,chr1-4298284-4298621,4298284,4298621,1625,437.0
711,chr1-4306644-4307571,4306644,4307571,4107,1138.0
712,chr1-4321533-4322385,4321533,4322385,3801,1153.0
713,chr1-4322934-4323342,4322934,4323342,2175,579.0
714,chr1-4345001-4345439,4345001,4345439,1760,427.0
715,chr1-4345958-4346623,4345958,4346623,3165,957.0
716,chr1-4352750-4353267,4352750,4353267,2559,626.0
717,chr1-4360217-4360493,4360217,4360493,1519,390.0
718,chr1-4366709-4367678,4366709,4367678,5135,1546.0
719,chr1-4378332-4378546,4378332,4378546,752,197.0
720,chr1-4389739-4390258,4389739,4390258,3005,893.0
721,chr1-4394374-4394789,4394374,4394789,3604,1299.0
722,chr1-4396059-4398683,4396059,4398683,24547,9701.0
723,chr1-4405786-4406012,4405786,4406012,976,291.0
724,chr1-4407590-4408679,4407590,4408679,6182,2004.0
725,chr1-4408919-4409504,4408919,4409504,2728,840.0
726,chr1-4416225-4416873,4416225,4416873,2171,656.0
727,chr1-4421409-4422297,4421409,4422297,2678,834.0
728,chr1-4422558-4422758,4422558,4422758,787,460.0
729,chr1-4422781-4423022,4422781,4423022,1602,477.0
730,chr1-4430426-4431957,4430426,4431957,9453,3311.0
731,chr1-4446870-4447252,4446870,4447252,1419,417.0
732,chr1-4447512-4448662,4447512,4448662,6704,2296.0
733,chr1-4452577-4453035,4452577,4453035,1353,431.0
734,chr1-4455755-4455962,4455755,4455962,916,219.0
735,chr1-4460023-4461181,4460023,4461181,5872,1745.0
736,chr1-4463037-4463243,4463037,4463243,1404,348.0
737,chr1-4463673-4463922,4463673,4463922,1893,496.0
738,chr1-4468324-4469669,4468324,4469669,6877,2226.0
739,chr1-4472581-4472914,4472581,4472914,1635,524.0
740,chr1-4479508-4480864,4479508,4480864,7829,2748.0
741,chr1-4482909-4483681,4482909,4483681,4557,1568.0
742,chr1-4483831-4484046,4483831,4484046,2456,987.0
743,chr1-4484457-4484804,4484457,4484804,1600,637.0
744,chr1-4485150-4485959,4485150,4485959,7371,2774.0
745,chr1-4493515-4493714,4493515,4493714,1134,320.0
746,chr1-4494413-4494834,4494413,4494834,2121,573.0
747,chr1-4510274-4511115,4510274,4511115,5124,1824.0
748,chr1-4512284-4514120,4512284,4514120,12115,4202.0
749,chr1-4527341-4528321,4527341,4528321,5690,1943.0
750,chr1-4532695-4532933,4532695,4532933,813,235.0
751,chr1-4547036-4547382,4547036,4547382,1029,269.0
752,chr1-4551737-4552161,4551737,4552161,1697,520.0
753,chr1-4556320-4556519,4556320,4556519,991,291.0
754,chr1-4571187-4571575,4571187,4571575,1550,467.0
755,chr1-4573284-4573739,4573284,4573739,1329,371.0
756,chr1-4576283-4577236,4576283,4577236,3605,1133.0
757,chr1-4584277-4585520,4584277,4585520,5123,1597.0
758,chr1-4586600-4586799,4586600,4586799,1331,399.0
759,chr1-4594156-4594791,4594156,4594791,3449,937.0
760,chr1-4601828-4604353,4601828,4604353,16827,6192.0
761,chr1-4605661-4605932,4605661,4605932,1407,601.0
762,chr1-4606058-4606262,4606058,4606262,1828,633.0
763,chr1-4613731-4615214,4613731,4615214,8002,2190.0
764,chr1-4617617-4618033,4617617,4618033,2258,539.0
765,chr1-4624003-4624402,4624003,4624402,1982,500.0
766,chr1-4626679-4627044,4626679,4627044,1831,440.0
767,chr1-4633511-4633803,4633511,4633803,1446,391.0
768,chr1-4634098-4634852,4634098,4634852,3765,1163.0
769,chr1-4637414-4637763,4637414,4637763,1273,350.0
770,chr1-4641786-4642194,4641786,4642194,1099,313.0
771,chr1-4644457-4644894,4644457,4644894,1504,355.0
772,chr1-4652585-4652938,4652585,4652938,9139,3598.0
773,chr1-4653885-4656617,4653885,4656617,63503,26058.0
774,chr1-4657936-4658524,4657936,4658524,17072,7010.0
775,chr1-4663938-4664517,4663938,4664517,4570,1792.0
776,chr1-4664649-4665469,4664649,4665469,7006,2625.0
777,chr1-4673233-4673905,4673233,4673905,7306,2616.0
778,chr1-4674579-4675203,4674579,4675203,7081,2572.0
779,chr1-4675846-4676087,4675846,4676087,2053,680.0
780,chr1-4680360-4681706,4680360,4681706,23261,8773.0
781,chr1-4684784-4685025,4684784,4685025,3017,1009.0
782,chr1-4689467-4689923,4689467,4689923,5105,1788.0
783,chr1-4699313-4701282,4699313,4701282,29946,11879.0
784,chr1-4705457-4706048,4705457,4706048,3477,1209.0
785,chr1-4706393-4706724,4706393,4706724,3530,1290.0
786,chr1-4708286-4708780,4708286,4708780,3759,1605.0
787,chr1-4708827-4709443,4708827,4709443,6040,2244.0
788,chr1-4711368-4711743,4711368,4711743,3463,1194.0
789,chr1-4713481-4714583,4713481,4714583,8006,3324.0
790,chr1-4714607-4714890,4714607,4714890,2461,919.0
791,chr1-4720992-4721227,4720992,4721227,2147,659.0
792,chr1-4724818-4725157,4724818,4725157,3669,1295.0
793,chr1-4726578-4727282,4726578,4727282,7510,2702.0
794,chr1-4728825-4729389,4728825,4729389,4625,1519.0
795,chr1-4733608-4734296,4733608,4734296,5828,2121.0
796,chr1-4734569-4735097,4734569,4735097,4588,1602.0
797,chr1-4736194-4736538,4736194,4736538,2832,915.0
798,chr1-4739518-4739781,4739518,4739781,2046,806.0
799,chr1-4742075-4742293,4742075,4742293,1889,647.0
800,chr1-4751618-4752549,4751618,4752549,8765,3073.0
801,chr1-4754810-4755082,4754810,4755082,1763,534.0
802,chr1-4755280-4755521,4755280,4755521,1830,586.0
803,chr1-4759526-4759833,4759526,4759833,2402,715.0
804,chr1-4761228-4761610,4761228,4761610,2408,758.0
805,chr1-4763337-4763653,4763337,4763653,1887,526.0
806,chr1-4769314-4769750,4769314,4769750,2603,745.0
807,chr1-4769991-4770766,4769991,4770766,4315,1280.0
808,chr1-4775067-4775279,4775067,4775279,1720,584.0
809,chr1-4777862-4779114,4777862,4779114,9434,3316.0
810,chr1-4787396-4787861,4787396,4787861,1905,475.0
811,chr1-4794311-4794667,4794311,4794667,2185,658.0
812,chr1-4795059-4795267,4795059,4795267,980,473.0
813,chr1-4795328-4795554,4795328,4795554,1463,552.0
814,chr1-4795738-4796197,4795738,4796197,3060,998.0
815,chr1-4796683-4796906,4796683,4796906,1718,585.0
816,chr1-4800936-4802153,4800936,4802153,9087,3167.0
817,chr1-4825717-4826574,4825717,4826574,5894,1898.0
818,chr1-4830548-4831238,4830548,4831238,3053,1054.0
819,chr1-4834401-4834847,4834401,4834847,2072,627.0
820,chr1-4836396-4838489,4836396,4838489,7341,2074.0
821,chr1-4853869-4854204,4853869,4854204,1047,281.0
822,chr1-4867494-4867763,4867494,4867763,835,197.0
823,chr1-4868550-4868804,4868550,4868804,1000,247.0
824,chr1-4871327-4871726,4871327,4871726,1837,446.0
825,chr1-4877378-4877625,4877378,4877625,873,241.0
826,chr1-4878941-4879934,4878941,4879934,3179,809.0
827,chr1-4882022-4882283,4882022,4882283,854,227.0
828,chr1-4894597-4894796,4894597,4894796,1050,314.0
829,chr1-4895135-4895466,4895135,4895466,1364,381.0
830,chr1-4904486-4905323,4904486,4905323,2883,891.0
831,chr1-4934924-4935145,4934924,4935145,1052,284.0
832,chr1-4935377-4936241,4935377,4936241,5125,1760.0
833,chr1-4947555-4947820,4947555,4947820,686,158.0
834,chr1-4962953-4963706,4962953,4963706,4127,1301.0
835,chr1-4969992-4971559,4969992,4971559,6643,2020.0
836,chr1-4978796-4979084,4978796,4979084,1397,339.0
837,chr1-4984816-4985746,4984816,4985746,3552,915.0
838,chr1-4999624-4999855,4999624,4999855,823,250.0
839,chr1-5000709-5001521,5000709,5001521,2542,723.0
840,chr1-5009191-5009960,5009191,5009960,3283,937.0
841,chr1-5012214-5012506,5012214,5012506,957,299.0
842,chr1-5014507-5015066,5014507,5015066,1849,574.0
843,chr1-5019973-5020934,5019973,5020934,2405,601.0
844,chr1-5029096-5030071,5029096,5030071,2350,657.0
845,chr1-5035708-5036502,5035708,5036502,3368,1137.0
846,chr1-5038683-5039463,5038683,5039463,3128,1117.0
847,chr1-5098491-5100344,5098491,5100344,5767,1878.0
848,chr1-5100630-5100870,5100630,5100870,885,242.0
849,chr1-5109629-5109971,5109629,5109971,1195,348.0
850,chr1-5139631-5140601,5139631,5140601,3408,925.0
851,chr1-5147352-5148106,5147352,5148106,3055,1048.0
852,chr1-5150034-5150517,5150034,5150517,1876,550.0
853,chr1-5150974-5151845,5150974,5151845,3074,896.0
854,chr1-5156241-5157099,5156241,5157099,2829,766.0
